ean/modelo,cod_interno,marca,producto,precio_online,precio_cuotas,garantia,url,timestamp
7796931870463,144652,ESKABE,COCINA ESKABE CO Q10 X,74998,"12 x $ 6.249,89 Cuotas sin interés",27,https://www.musimundo.com/electrohogar/cocinas/cocina-eskabe-co-q10-x/p/00456009,2022-03-26 11:46:06
7791758400787,144887,GAFA,COCINA GAFA CGB56,66999,"18 x $ 3.722,17 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-gafa-cgb56/p/00472009,2022-03-26 11:46:06
7798013732638,136840,ESCORIAL,COCINA ESCORIAL PALACE GE,36299,"12 x $ 3.024,92 Cuotas sin interés",12,https://www.musimundo.com/marcas/escorial/cocina-escorial-palace-ge/p/00212155,2022-03-26 11:46:06
40232916281,134374,MORELLI,HORNO SEMI INDUSTRIAL MORELLI PAMPA 900 PUERTA VISOR,47560,"12 x $ 3.963,40 Cuotas sin interés",0,https://www.musimundo.com/electrohogar/cocinas/horno-semi-industrial-morelli-pampa-900-puerta-visor/p/00169587,2022-03-26 11:46:06
7791758400732,139321,ELECTROLUX,COCINA ELECTROLUX 56DXQ,147099,"12 x $ 12.258,25 Cuotas sin interés",12,https://www.musimundo.com/marcas/electrolux/cocina-electrolux-56dxq/p/00302144,2022-03-26 11:46:06
8050147010693,140741,ARISTON,ANAFE ELECTRICO ARISTON NIS 841 FBAUS,167799,"6 x $ 27.966,50 Cuotas sin interés",12,https://www.musimundo.com/marcas/ariston/anafe-electrico-ariston-nis-841-fbaus/p/00317233,2022-03-26 11:46:06
7797750979153,140024,WHIRLPOOL,COCINA A GAS WHIRLPOOL WF560XT,129999,"12 x $ 10.833,25 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-a-gas-whirlpool-wf560xt/p/00314115,2022-03-26 11:46:06
7797075017837,138895,LONGVIE,COCINA LONGVIE 21501G,153699,"12 x $ 12.808,25 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-longvie-21501g/p/00292199,2022-03-26 11:46:06
8050147043202,140743,ARISTON,ANAFE VITROCERAMICO ARISTON HR 704 BA,138899,"6 x $ 23.149,83 Cuotas sin interés",12,https://www.musimundo.com/marcas/ariston/anafe-vitroceramico-ariston-hr-704-ba/p/00317235,2022-03-26 11:46:06
742832883290,138497,MORELLI,COCINA A GAS MORELLI VINTAGE 600 VIDRIO NEGRO 4 H,96936,"12 x $ 8.078,00 Cuotas sin interés",6,https://www.musimundo.com/electrohogar/cocinas/cocina-a-gas-morelli-vintage-600-vidrio-negro-4-h/p/00268128,2022-03-26 11:46:06
720665898599,141401,ORMAY,ANAFE A GAS ORMAY CLASSIC IX,45169,"12 x $ 3.764,08 Cuotas sin interés",24,https://www.musimundo.com/electrohogar/cocinas/anafe-a-gas-ormay-classic-ix/p/00321145,2022-03-26 11:46:06
7797075015536,166455,LONGVIE,ANAFE A GAS LONGVIE A6600XF,69199,"12 x $ 5.766,58 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/anafe-a-gas-longvie-a6600xf/p/00006154,2022-03-26 11:46:07
7791758400718,140004,ELECTROLUX,COCINA ELECTROLUX 56GXQ,113099,"12 x $ 9.424,92 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-electrolux-56gxq/p/00314067,2022-03-26 11:46:07
7797075015550,176893,LONGVIE,ANAFE A GAS LONGVIE A6600GF,67599,"12 x $ 5.633,25 Cuotas sin interés",12,https://www.musimundo.com/marcas/longvie/anafe-a-gas-longvie-a6600gf/p/00151344,2022-03-26 11:46:07
7798304570185,139023,FLORENCIA,COCINA FLORENCIA 5536F,52999,"18 x $ 2.944,39 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-florencia-5536f/p/00291163,2022-03-26 11:46:07
7798019099834,139193,FLORENCIA,ANAFE A GAS FLORENCIA FLOR 6748I,35719,"18 x $ 1.984,39 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/anafe-a-gas-florencia-flor-6748i/p/00240026,2022-03-26 11:46:07
76625250199,136307,MORELLI,COCINA MORELLI FORZA 600 PUERTA VISOR 4 H,69999,"18 x $ 3.888,83 Cuotas sin interés",6,https://www.musimundo.com/electrohogar/cocinas/cocina-morelli-forza-600-puerta-visor-4-h/p/00289080,2022-03-26 11:46:07
7798013732614,136839,ESCORIAL,COCINA ESCORIAL PALACE GE,36299,"12 x $ 3.024,92 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-escorial-palace-ge/p/00212154,2022-03-26 11:46:07
7798019099827,139192,FLORENCIA,ANAFE A GAS FLORENCIA FLOR 6747N,31219,"18 x $ 1.734,39 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/anafe-a-gas-florencia-flor-6747n/p/00240029,2022-03-26 11:46:07
742832883177,136554,MORELLI,COCINA MORELLI VINTAGE TOUCH 900 5 H,116083,"12 x $ 9.673,58 Cuotas sin interés",6,https://www.musimundo.com/electrohogar/cocinas/cocina-morelli-vintage-touch-900-5-h/p/00275015,2022-03-26 11:46:07
887276380759,140784,SAMSUNG,ANAFE A GAS SAMSUNG SANA64H3000AK,52999,"6 x $ 8.833,17 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/anafe-a-gas-samsung-sana64h3000ak/p/00319044,2022-03-26 11:46:07
7798013732492,140258,ESCORIAL,COCINA ESCORIAL MASTER INOX,39799,"12 x $ 3.316,58 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-escorial-master-inox/p/00314481,2022-03-26 11:46:08
887276380766,140785,SAMSUNG,ANAFE A GAS SAMSUNG SANA64H3010AS,47999,"6 x $ 7.999,83 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/anafe-a-gas-samsung-sana64h3010as/p/00319045,2022-03-26 11:46:08
8050147043202,140743,ARISTON,ANAFE VITROCERAMICO ARISTON HR 704 BA,138899,"6 x $ 23.149,83 Cuotas sin interés",12,https://www.musimundo.com/marcas/ariston/anafe-vitroceramico-ariston-hr-704-ba/p/00317235,2022-03-26 11:46:08
8050147042984,142821,ARISTON,ANAFE VITROCERAMICO ARISTON HR 611 C A,119099,"6 x $ 19.849,83 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/anafe-vitroceramico-ariston-hr-611-c-a/p/00370083,2022-03-26 11:46:08
7791758400862,144888,GAFA,COCINA GAFA CGX56,82999,"18 x $ 4.611,06 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-gafa-cgx56/p/00482000,2022-03-26 11:46:08
7797102524338,175329,PATRICK,COCINA PATRICK CP6855AI,69999,"18 x $ 3.888,83 Cuotas sin interés",24,https://www.musimundo.com/electrohogar/cocinas/cocina-patrick-cp6855ai/p/00380001,2022-03-26 11:46:08
7797750979320,177113,WHIRLPOOL,COCINA WHIRLPOOL WFB57DI,84999,"12 x $ 7.083,25 Cuotas sin interés",12,https://www.musimundo.com/marcas/whirlpool/cocina-whirlpool-wfb57di/p/00295106,2022-03-26 11:46:08
7798159578459,142586,CLEVER,ANAFE VITROCERAMICO CLEVER 124,67299,"3 x $ 22.433,00 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/anafe-vitroceramico-clever-124/p/00354028,2022-03-26 11:46:08
8411061819456,145508,MORELLI,HORNO PASTELERO MORELLI NOVA 12 MOLDES GAS ENVASADO,88505,"12 x $ 7.375,48 Cuotas sin interés",0,https://www.musimundo.com/electrohogar/cocinas/horno-pastelero-morelli-nova-12-moldes-gas-envasado/p/00510055,2022-03-26 11:46:08
7798013732485,171886,ESCORIAL,COCINA ESCORIAL MASTER BG,36299,"12 x $ 3.024,92 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-escorial-master-bg/p/00006005,2022-03-26 11:46:08
7798013732744,140256,ESCORIAL,COCINA ESCORIAL CANDOR BLACK,28099,"12 x $ 2.341,58 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-escorial-candor-black/p/00314477,2022-03-26 11:46:08
7798304570208,175418,FLORENCIA,COCINA FLORENCIA 5538F,62999,"18 x $ 3.499,94 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-florencia-5538f/p/00249065,2022-03-26 11:46:09
7797750009270,165353,ESLABON DE LUJO,COCINA ESLABON DE LUJO EFM56NB,44999,"12 x $ 3.749,92 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-eslabon-de-lujo-efm56nb/p/00181048,2022-03-26 11:46:09
7798013732591,174938,ESCORIAL,COCINA ESCORIAL CANDOR S2 GE,28099,"12 x $ 2.341,58 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-escorial-candor-s2-ge/p/00209167,2022-03-26 11:46:09
7797075015321,177368,LONGVIE,COCINA LONGVIE 13331XF,82099,"12 x $ 6.841,58 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-longvie-13331xf/p/00006168,2022-03-26 11:46:09
7798304570086,173934,FLORENCIA,COCINA FLORENCIA FLOR 5518F,48999,"18 x $ 2.722,17 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-florencia-flor-5518f/p/00121068,2022-03-26 11:46:09
7797075015291,177367,LONGVIE,COCINA LONGVIE 13501BF,95799,"12 x $ 7.983,25 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-longvie-13501bf/p/00006171,2022-03-26 11:46:09
7798013732546,175344,ESCORIAL,COCINA ESCORIAL MASTER,36299,"12 x $ 3.024,92 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-escorial-master/p/00069334,2022-03-26 11:46:09
8806090720727,140393,SAMSUNG,CELULAR SAMSUNG GALAXY Z FOLD SM-F916BZKQARO NEGRO,259999,"6 x $ 43.333,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-z-fold-sm-f916bzkqaro-negro/p/00316091,2022-03-26 11:46:09
7798064820032,145620,MORELLI,ANAFE A GAS MORELLI BASIC CHEFF 1100 6H,58238,"12 x $ 4.853,23 Cuotas sin interés",0,https://www.musimundo.com/electrohogar/cocinas/anafe-a-gas-morelli-basic-cheff-1100-6h/p/00518008,2022-03-26 11:46:09
7798013732492,140258,ESCORIAL,COCINA ESCORIAL MASTER INOX,39799,"12 x $ 3.316,58 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-escorial-master-inox/p/00314481,2022-03-26 11:46:10
7502271274157,142959,GE APPLIANCES,ANAFE VITROCERAMICO GE APPLIANCES AEGE62VN0,70149,"9 x $ 7.794,33 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/anafe-vitroceramico-ge-appliances-aege62vn0/p/00380003,2022-03-26 11:46:10
7798159578459,142586,CLEVER,ANAFE VITROCERAMICO CLEVER 124,67299,"3 x $ 22.433,00 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/anafe-vitroceramico-clever-124/p/00354028,2022-03-26 11:46:10
7795473033107,141496,AURORA,COCINA AURORA ARGENTA LE.4,62999,"18 x $ 3.499,94 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-aurora-argenta-le-4/p/00321162,2022-03-26 11:46:10
7795473033114,141495,AURORA,COCINA AURORA ARGENTA XLE.4,66999,"12 x $ 5.583,25 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-aurora-argenta-xle-4/p/00321161,2022-03-26 11:46:10
887276380766,140785,SAMSUNG,ANAFE A GAS SAMSUNG SANA64H3010AS,47999,"6 x $ 7.999,83 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/anafe-a-gas-samsung-sana64h3010as/p/00319045,2022-03-26 11:46:10
887276380759,140784,SAMSUNG,ANAFE A GAS SAMSUNG SANA64H3000AK,52999,"6 x $ 8.833,17 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/anafe-a-gas-samsung-sana64h3000ak/p/00319044,2022-03-26 11:46:10
8050147043202,140743,ARISTON,ANAFE VITROCERAMICO ARISTON HR 704 BA,138899,"6 x $ 23.149,83 Cuotas sin interés",12,https://www.musimundo.com/marcas/ariston/anafe-vitroceramico-ariston-hr-704-ba/p/00317235,2022-03-26 11:46:10
8050147010693,140741,ARISTON,ANAFE ELECTRICO ARISTON NIS 841 FBAUS,167799,"6 x $ 27.966,50 Cuotas sin interés",12,https://www.musimundo.com/marcas/ariston/anafe-electrico-ariston-nis-841-fbaus/p/00317233,2022-03-26 11:46:10
8806092885172,177539,SAMSUNG,CELULAR SAMSUNG GALAXY A03 SM-A032M AZUL AZUL,20999,"6 x $ 3.499,83 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-a03-sm-a032m-azul-azul/p/00505029,2022-03-26 11:46:10
7797750979153,140024,WHIRLPOOL,COCINA A GAS WHIRLPOOL WF560XT,129999,"12 x $ 10.833,25 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-a-gas-whirlpool-wf560xt/p/00314115,2022-03-26 11:46:10
7791758400732,139321,ELECTROLUX,COCINA ELECTROLUX 56DXQ,147099,"12 x $ 12.258,25 Cuotas sin interés",12,https://www.musimundo.com/marcas/electrolux/cocina-electrolux-56dxq/p/00302144,2022-03-26 11:46:10
8806092835658,177441,SAMSUNG,CELULAR SAMSUNG SM-G990E S21 FE GRAFITO GRAFITO,124999,"6 x $ 20.833,17 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-sm-g990e-s21-fe-grafito-grafito/p/00490005,2022-03-26 11:46:11
8806092836112,177443,SAMSUNG,CELULAR SAMSUNG SM-G990E S21 FE VERDE VERDE,124999,"6 x $ 20.833,17 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-sm-g990e-s21-fe-verde-verde/p/00490007,2022-03-26 11:46:11
8806092824089,144679,SAMSUNG,CELULAR SAMSUNG GALAXY Z FLIP 3 5G NEW CHIP BEIGE,154999,"6 x $ 25.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-z-flip-3-5g-new-chip-beige/p/00460019,2022-03-26 11:46:11
8806092885127,177538,SAMSUNG,CELULAR SAMSUNG GALAXY A03 SM-A032M NEGRO NEGRO,20999,"6 x $ 3.499,83 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-a03-sm-a032m-negro-negro/p/00505028,2022-03-26 11:46:11
8806092836341,177444,SAMSUNG,CELULAR SAMSUNG SM-G990E S21 FE BLANCO BLANCO,124999,"6 x $ 20.833,17 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-sm-g990e-s21-fe-blanco-blanco/p/00490008,2022-03-26 11:46:11
8806090640520,144591,SAMSUNG,CELULAR SAMSUNG XCOVER PRO SM-G715U NEGRO,66999,"3 x $ 22.333,00 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-xcover-pro-sm-g715u-negro/p/00454002,2022-03-26 11:46:11
8806092823679,144681,SAMSUNG,CELULAR SAMSUNG GALAXY Z FLIP 3 5G NEW CHIP VERDE,154999,"6 x $ 25.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-z-flip-3-5g-new-chip-verde/p/00460021,2022-03-26 11:46:11
8806092816398,177527,SAMSUNG,CELULAR SAMSUNG GALAXY Z FLIP 3 5G NEW CHIP NEGRO,154999,"6 x $ 25.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-z-flip-3-5g-new-chip-negro/p/00460020,2022-03-26 11:46:11
8806092140677,176851,SAMSUNG,CELULAR SAMSUNG A02 SM-A022MZKLARO NEGRO,25999,"6 x $ 4.333,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-a02-sm-a022mzklaro-negro/p/00326023,2022-03-26 11:46:11
8806092775619,177266,SAMSUNG,CELULAR SAMSUNG SM-A528B NEGRO,82999,"3 x $ 27.666,33 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-sm-a528b-negro/p/00450000,2022-03-26 11:46:11
8806092516274,176557,SAMSUNG,CELULAR SAMSUNG S20 FE VERDE,95999,"6 x $ 15.999,83 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-s20-fe-verde/p/00367048,2022-03-26 11:46:12
8806092245907,177033,SAMSUNG,CELULAR SAMSUNG GALAXY M12 NEGRO,40999,"6 x $ 6.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-m12-negro/p/00383008,2022-03-26 11:46:12
8806092130241,176846,SAMSUNG,CELULAR SAMSUNG A32 BLANCO,50999,"6 x $ 8.499,83 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-a32-blanco/p/00325009,2022-03-26 11:46:12
3016661151583,136559,MOULINEX,TOSTADORA MOULINEX LT1A11AR,5699,"6 x $ 949,84 Cuotas sin interés",24,https://www.musimundo.com/pequeos/tostadoras/tostadora-moulinex-lt1a11ar/p/00196024,2022-03-26 11:46:12
3016661155697,138757,MOULINEX,CAFETERA EXPRESS MOULINEX PICCOLO PV1A0858,18232,"6 x $ 3.038,73 Cuotas sin interés",24,https://www.musimundo.com/pequeos/cafeteras-con-filtro/cafetera-express-moulinex-piccolo-pv1a0858/p/00286115,2022-03-26 11:46:12
8806092515222,176556,SAMSUNG,CELULAR SAMSUNG S20 FE AZUL,95999,"6 x $ 15.999,83 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-s20-fe-azul/p/00367049,2022-03-26 11:46:12
8806092018013,176841,SAMSUNG,CELULAR SAMSUNG A52 AZUL,65999,"3 x $ 21.999,67 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-a52-azul/p/00325004,2022-03-26 11:46:12
8806092823679,144681,SAMSUNG,CELULAR SAMSUNG GALAXY Z FLIP 3 5G NEW CHIP VERDE,154999,"6 x $ 25.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-z-flip-3-5g-new-chip-verde/p/00460021,2022-03-26 11:46:12
7790894900069,177465,MOTOROLA,CELULAR MOTOROLA G31 XT2173-1 GRIS GRIS,36999,"3 x $ 12.333,00 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-g31-xt2173-1-gris-gris/p/00498002,2022-03-26 11:46:12
7790894899974,177255,MOTOROLA,CELULAR MOTOROLA MOTO E20 AZUL,21999,"6 x $ 3.666,50 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-e20-azul/p/00465000,2022-03-26 11:46:12
7790894899981,177253,MOTOROLA,CELULAR MOTOROLA MOTO G20 SE / XT2128-1 AZUL,35999,"3 x $ 11.999,67 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-g20-se-xt2128-1-azul/p/00448077,2022-03-26 11:46:12
7790894899967,177254,MOTOROLA,CELULAR MOTOROLA MOTO E20 GRIS,21999,"6 x $ 3.666,50 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-e20-gris/p/00461002,2022-03-26 11:46:12
7790894899950,144606,MOTOROLA,CELULAR MOTOROLA EDGE 20 PRO + CONTROL BLANCO,113999,"6 x $ 18.999,84 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-edge-20-pro-control-blanco/p/00454016,2022-03-26 11:46:12
7790894900045,177361,MOTOROLA,CELULAR MOTOROLA MOTO E40 GRIS,28999,"6 x $ 4.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-e40-gris/p/00456010,2022-03-26 11:46:12
7790894899943,144605,MOTOROLA,CELULAR MOTOROLA EDGE 20 PRO + CONTROL AZUL,119999,"6 x $ 19.999,83 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-edge-20-pro-control-azul/p/00454015,2022-03-26 11:46:12
7790894899936,177390,MOTOROLA,CELULAR MOTOROLA EDGE 20 PRO / XT2153-1 BLANCO OPTIC,119999,"6 x $ 19.999,83 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-edge-20-pro-xt2153-1-blanco-optic/p/00435014,2022-03-26 11:46:12
7790894899905,177388,MOTOROLA,CELULAR MOTOROLA EDGE 20 LITE - XT2139-1 GRIS,69999,"6 x $ 11.666,50 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-edge-20-lite-xt2139-1-gris/p/00435011,2022-03-26 11:46:12
7790894899899,177188,MOTOROLA,CELULAR MOTOROLA MOTO G60S AQUA,52999,"6 x $ 8.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-g60s-aqua/p/00418007,2022-03-26 11:46:12
7790894899882,177187,MOTOROLA,CELULAR MOTOROLA MOTO G60S AZUL,52999,"6 x $ 8.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-g60s-azul/p/00418006,2022-03-26 11:46:12
7790894899844,176976,MOTOROLA,CELULAR MOTOROLA MOTO G20 XT2128-1 ROSADO,30999,"3 x $ 10.333,00 Cuotas sin interés",12,https://www.musimundo.com/marcas/motorola/celular-motorola-moto-g20-xt2128-1-rosado/p/00370087,2022-03-26 11:46:13
8806092110472,140892,SAMSUNG,CELULAR SAMSUNG GALAXY S21+ NEGRO,174999,"6 x $ 29.166,50 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-s21-negro/p/00320171,2022-03-26 11:46:13
8806092885172,177539,SAMSUNG,CELULAR SAMSUNG GALAXY A03 SM-A032M AZUL AZUL,20999,"6 x $ 3.499,83 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-a03-sm-a032m-azul-azul/p/00505029,2022-03-26 11:46:13
8806092245907,177033,SAMSUNG,CELULAR SAMSUNG GALAXY M12 NEGRO,40999,"6 x $ 6.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-m12-negro/p/00383008,2022-03-26 11:46:13
8806092836112,177443,SAMSUNG,CELULAR SAMSUNG SM-G990E S21 FE VERDE VERDE,124999,"6 x $ 20.833,17 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-sm-g990e-s21-fe-verde-verde/p/00490007,2022-03-26 11:46:13
8806092885127,177538,SAMSUNG,CELULAR SAMSUNG GALAXY A03 SM-A032M NEGRO NEGRO,20999,"6 x $ 3.499,83 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-a03-sm-a032m-negro-negro/p/00505028,2022-03-26 11:46:13
8806090720727,140393,SAMSUNG,CELULAR SAMSUNG GALAXY Z FOLD SM-F916BZKQARO NEGRO,259999,"6 x $ 43.333,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-galaxy-z-fold-sm-f916bzkqaro-negro/p/00316091,2022-03-26 11:46:13
8806092836341,177444,SAMSUNG,CELULAR SAMSUNG SM-G990E S21 FE BLANCO BLANCO,124999,"6 x $ 20.833,17 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-sm-g990e-s21-fe-blanco-blanco/p/00490008,2022-03-26 11:46:13
7798035222766,145088,SEVERBON,VENTILADOR DE TECHO SEVERBON VTA 420 NEGRO C/LED,18069,"12 x $ 1.505,75 Cuotas sin interés",0,https://www.musimundo.com/marcas/severbon/ventilador-de-techo-severbon-vta-420-negro-c-led/p/00492004,2022-03-26 11:46:14
7798035222759,145087,SEVERBON,VENTILADOR DE TECHO SEVERBON VTA 420 TA BLANCO C/LED,16287,"12 x $ 1.357,31 Cuotas sin interés",0,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-severbon-vta-420-ta-blanco-c-led/p/00492003,2022-03-26 11:46:14
7798035222902,145089,SEVERBON,VENTILADOR DE TECHO SEVERBON VTML 420 DC C/LED,20741,"12 x $ 1.728,45 Cuotas sin interés",0,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-severbon-vtml-420-dc-c-led/p/00492005,2022-03-26 11:46:14
8806092835658,177441,SAMSUNG,CELULAR SAMSUNG SM-G990E S21 FE GRAFITO GRAFITO,124999,"6 x $ 20.833,17 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-sm-g990e-s21-fe-grafito-grafito/p/00490005,2022-03-26 11:46:14
7798035222780,145091,SEVERBON,VENTILADOR DE TECHO SEVERBON VTA 420 ACERO INOXIDABLE C/LED,25303,"12 x $ 2.108,60 Cuotas sin interés",0,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-severbon-vta-420-acero-inoxidable-c-led/p/00492007,2022-03-26 11:46:14
8806092019553,176838,SAMSUNG,CELULAR SAMSUNG A72 BLANCO,82999,"6 x $ 13.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-a72-blanco/p/00325001,2022-03-26 11:46:14
7798035222773,145090,SEVERBON,VENTILADOR DE TECHO SEVERBON VTML 420 AW C/LED,22965,"12 x $ 1.913,78 Cuotas sin interés",0,https://www.musimundo.com/marcas/severbon/ventilador-de-techo-severbon-vtml-420-aw-c-led/p/00492006,2022-03-26 11:46:14
194252146682,145116,APPLE,CELULAR APPLE IPHONE SE MHGT3LE/A NEGRO,174999,"6 x $ 29.166,50 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-apple-iphone-se-mhgt3le-a-negro/p/00492023,2022-03-26 11:46:14
7793862011149,139518,LILIANA,VENTILADOR DE TECHO LILIANA VTHI503,9799,"12 x $ 816,58 Cuotas sin interés",24,https://www.musimundo.com/marcas/liliana/ventilador-de-techo-liliana-vthi503/p/00306106,2022-03-26 11:46:14
7796962992196,144022,PHILCO,VENTILADOR DE PIE PHILCO VPP2021N,10499,"12 x $ 874,92 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-philco-vpp2021n/p/00432025,2022-03-26 11:46:14
7793862009436,139509,LILIANA,TURBOVENTILADOR LILIANA VTFM18,8999,"$ 8.999,00",24,https://www.musimundo.com/climatizacion/ventiladores/turboventilador-liliana-vtfm18/p/00306099,2022-03-26 11:46:14
7793862010753,139510,LILIANA,VENTILADOR DE PIE LILIANA VP25M,14249,"12 x $ 1.187,42 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-liliana-vp25m/p/00306100,2022-03-26 11:46:14
